Date,Channel,CampaignType,CampaignName,Cost,Impressions,Clicks,Conversions,Revenue
2026-05-31,Google Ads,Search,GG_Search_Generic,436.12,9075,363,12,981.26
2026-05-31,Google Ads,PMax,GG_PMax_Performance,838.81,34950,699,38,3035.62
2026-05-31,Google Ads,Shopping,GG_Shopping_Top_Products,549.29,30533,458,28,2251.83
2026-05-31,Meta Ads,Prospecting,FB_Prospecting_Broad,534.25,44533,668,17,1331.9
2026-05-31,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,444.75,37067,556,19,1552.24
2026-05-31,Meta Ads,Retargeting,FB_Retargeting_Catalog,204.08,17000,255,14,1132.17
2026-05-31,Microsoft Ads,Search,MS_Search_Brand,55.28,2300,92,4,287.87
2026-05-31,Microsoft Ads,Shopping,MS_Shopping_Feed,117.32,13067,196,4,335.85
2026-06-01,Google Ads,Search,GG_Search_Brand,154.86,3225,129,8,672.63
2026-06-01,Google Ads,Search,GG_Search_Generic,432.08,9000,360,12,977.89
2026-06-01,Google Ads,PMax,GG_PMax_Performance,680.13,28350,567,26,2060.39
2026-06-01,Google Ads,Shopping,GG_Shopping_Top_Products,504.43,28000,420,24,1941.08
2026-06-01,Meta Ads,Prospecting,FB_Prospecting_Broad,605.64,50467,757,21,1718.09
2026-06-01,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,412.27,34333,515,17,1362.29
2026-06-01,Meta Ads,Retargeting,FB_Retargeting_Catalog,207.35,17267,259,15,1183.91
2026-06-01,Microsoft Ads,Search,MS_Search_Brand,56.58,2350,94,4,305.33
2026-06-01,Microsoft Ads,Shopping,MS_Shopping_Feed,111.54,12400,186,4,309.39
2026-06-02,Google Ads,Search,GG_Search_Brand,132.85,2775,111,6,505.99
2026-06-02,Google Ads,Search,GG_Search_Generic,370.91,7725,309,9,736.69
2026-06-02,Google Ads,PMax,GG_PMax_Performance,698.0,29100,582,27,2184.93
2026-06-02,Google Ads,Shopping,GG_Shopping_Top_Products,489.11,27200,408,23,1846.19
2026-06-02,Meta Ads,Prospecting,FB_Prospecting_Broad,521.38,43467,652,16,1300.77
2026-06-02,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,344.79,28733,431,12,975.81
2026-06-02,Meta Ads,Retargeting,FB_Retargeting_Catalog,163.7,13667,205,9,759.19
2026-06-02,Microsoft Ads,Search,MS_Search_Brand,44.54,1850,74,2,194.91
2026-06-02,Microsoft Ads,Shopping,MS_Shopping_Feed,90.71,10067,151,3,210.21
2026-06-03,Google Ads,Search,GG_Search_Brand,139.23,2900,116,7,558.76
2026-06-03,Google Ads,Search,GG_Search_Generic,414.53,8625,345,11,919.96
2026-06-03,Google Ads,PMax,GG_PMax_Performance,805.36,33550,671,36,2901.13
2026-06-03,Google Ads,Shopping,GG_Shopping_Top_Products,414.19,23000,345,17,1354.43
2026-06-03,Meta Ads,Prospecting,FB_Prospecting_Broad,592.56,49400,741,21,1677.99
2026-06-03,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,423.9,35333,530,18,1463.03
2026-06-03,Meta Ads,Retargeting,FB_Retargeting_Catalog,190.47,15867,238,13,1024.85
2026-06-03,Microsoft Ads,Search,MS_Search_Brand,50.01,2075,83,3,245.58
2026-06-03,Microsoft Ads,Shopping,MS_Shopping_Feed,89.62,9933,149,3,207.3
2026-06-04,Google Ads,Search,GG_Search_Brand,156.36,3250,130,9,704.5
2026-06-04,Google Ads,Search,GG_Search_Generic,389.18,8100,324,10,823.3
2026-06-04,Google Ads,PMax,GG_PMax_Performance,623.5,26000,520,22,1792.4
2026-06-04,Google Ads,Shopping,GG_Shopping_Top_Products,447.55,24867,373,20,1587.13
2026-06-04,Meta Ads,Prospecting,FB_Prospecting_Broad,517.7,43133,647,16,1307.83
2026-06-04,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,343.23,28600,429,12,985.93
2026-06-04,Meta Ads,Retargeting,FB_Retargeting_Catalog,165.14,13733,206,10,786.87
2026-06-04,Microsoft Ads,Search,MS_Search_Brand,39.04,1625,65,2,154.14
2026-06-04,Microsoft Ads,Shopping,MS_Shopping_Feed,84.84,9400,141,2,188.42
2026-06-05,Google Ads,Search,GG_Search_Brand,119.12,2475,99,5,426.93
2026-06-05,Google Ads,Search,GG_Search_Generic,329.67,6875,275,8,611.37
2026-06-05,Google Ads,PMax,GG_PMax_Performance,789.83,32900,658,36,2881.7
2026-06-05,Google Ads,Shopping,GG_Shopping_Top_Products,419.16,23267,349,18,1428.83
2026-06-05,Meta Ads,Prospecting,FB_Prospecting_Broad,519.57,43267,649,17,1344.64
2026-06-05,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,360.94,30067,451,14,1108.74
2026-06-05,Meta Ads,Retargeting,FB_Retargeting_Catalog,162.29,13533,203,10,777.01
2026-06-05,Microsoft Ads,Search,MS_Search_Brand,39.52,1650,66,2,161.15
2026-06-05,Microsoft Ads,Shopping,MS_Shopping_Feed,81.27,9000,135,2,177.11
2026-06-06,Google Ads,Search,GG_Search_Brand,115.13,2400,96,5,414.19
2026-06-06,Google Ads,Search,GG_Search_Generic,329.6,6875,275,8,633.1
2026-06-06,Google Ads,PMax,GG_PMax_Performance,692.7,28850,577,29,2321.26
2026-06-06,Google Ads,Shopping,GG_Shopping_Top_Products,449.0,24933,374,21,1689.23
2026-06-06,Meta Ads,Prospecting,FB_Prospecting_Broad,402.46,33533,503,11,851.62
2026-06-06,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,329.67,27467,412,12,965.1
2026-06-06,Meta Ads,Retargeting,FB_Retargeting_Catalog,139.63,11667,175,8,602.44
2026-06-06,Microsoft Ads,Search,MS_Search_Brand,41.44,1725,69,2,182.9
2026-06-06,Microsoft Ads,Shopping,MS_Shopping_Feed,72.48,8067,121,2,147.17
2026-06-07,Google Ads,Search,GG_Search_Brand,145.7,3025,121,8,609.57
2026-06-07,Google Ads,Search,GG_Search_Generic,422.56,8800,352,12,954.32
2026-06-07,Google Ads,PMax,GG_PMax_Performance,728.76,30350,607,30,2395.58
2026-06-07,Google Ads,Shopping,GG_Shopping_Top_Products,398.78,22133,332,16,1259.22
2026-06-07,Meta Ads,Prospecting,FB_Prospecting_Broad,502.36,41867,628,15,1222.46
2026-06-07,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,359.75,30000,450,13,1068.59
2026-06-07,Meta Ads,Retargeting,FB_Retargeting_Catalog,160.25,13333,200,9,735.47
2026-06-07,Microsoft Ads,Search,MS_Search_Brand,42.27,1750,70,2,177.9
2026-06-07,Microsoft Ads,Shopping,MS_Shopping_Feed,96.61,10733,161,3,239.41
2026-06-08,Google Ads,Search,GG_Search_Brand,168.64,3525,141,10,791.53
2026-06-08,Google Ads,Search,GG_Search_Generic,390.22,8125,325,10,804.77
2026-06-08,Google Ads,PMax,GG_PMax_Performance,804.62,33550,671,36,2843.84
2026-06-08,Google Ads,Shopping,GG_Shopping_Top_Products,543.86,30200,453,28,2241.39
2026-06-08,Meta Ads,Prospecting,FB_Prospecting_Broad,633.49,52800,792,23,1872.33
2026-06-08,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,386.27,32200,483,15,1202.62
2026-06-08,Meta Ads,Retargeting,FB_Retargeting_Catalog,190.95,15933,239,13,1011.2
2026-06-08,Microsoft Ads,Search,MS_Search_Brand,47.38,1975,79,3,217.45
2026-06-08,Microsoft Ads,Shopping,MS_Shopping_Feed,84.65,9400,141,2,182.43
2026-06-09,Google Ads,Search,GG_Search_Brand,128.22,2675,107,6,472.66
2026-06-09,Google Ads,Search,GG_Search_Generic,368.4,7675,307,9,727.2
2026-06-09,Google Ads,PMax,GG_PMax_Performance,756.35,31500,630,32,2548.74
2026-06-09,Google Ads,Shopping,GG_Shopping_Top_Products,433.26,24067,361,18,1463.21
2026-06-09,Meta Ads,Prospecting,FB_Prospecting_Broad,496.2,41333,620,15,1182.74
2026-06-09,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,437.62,36467,547,19,1540.41
2026-06-09,Meta Ads,Retargeting,FB_Retargeting_Catalog,175.92,14667,220,11,871.87
2026-06-09,Microsoft Ads,Search,MS_Search_Brand,46.07,1925,77,3,207.97
2026-06-09,Microsoft Ads,Shopping,MS_Shopping_Feed,88.38,9800,147,2,199.94
2026-06-10,Google Ads,Search,GG_Search_Brand,160.99,3350,134,9,737.72
2026-06-10,Google Ads,Search,GG_Search_Generic,385.56,8025,321,10,800.87
2026-06-10,Google Ads,PMax,GG_PMax_Performance,813.42,33900,678,37,2956.9
2026-06-10,Google Ads,Shopping,GG_Shopping_Top_Products,501.84,27867,418,24,1957.3
2026-06-10,Meta Ads,Prospecting,FB_Prospecting_Broad,556.44,46400,696,19,1487.55
2026-06-10,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,320.89,26733,401,11,857.88
2026-06-10,Meta Ads,Retargeting,FB_Retargeting_Catalog,159.29,13267,199,9,727.08
2026-06-10,Microsoft Ads,Search,MS_Search_Brand,40.6,1700,68,2,164.67
2026-06-10,Microsoft Ads,Shopping,MS_Shopping_Feed,85.63,9533,143,2,189.94
2026-06-11,Google Ads,Search,GG_Search_Brand,129.91,2700,108,6,493.98
2026-06-11,Google Ads,Search,GG_Search_Generic,339.1,7075,283,8,632.14
2026-06-11,Google Ads,PMax,GG_PMax_Performance,712.04,29650,593,29,2313.62
2026-06-11,Google Ads,Shopping,GG_Shopping_Top_Products,504.01,28000,420,25,1992.78
2026-06-11,Meta Ads,Prospecting,FB_Prospecting_Broad,514.81,42933,644,16,1293.82
2026-06-11,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,359.53,29933,449,13,1077.75
2026-06-11,Meta Ads,Retargeting,FB_Retargeting_Catalog,189.82,15800,237,13,1028.11
2026-06-11,Microsoft Ads,Search,MS_Search_Brand,43.19,1800,72,2,187.22
2026-06-11,Microsoft Ads,Shopping,MS_Shopping_Feed,95.6,10600,159,3,236.93
2026-06-12,Google Ads,Search,GG_Search_Brand,124.87,2600,104,6,467.42
2026-06-12,Google Ads,Search,GG_Search_Generic,339.44,7075,283,8,646.69
2026-06-12,Google Ads,PMax,GG_PMax_Performance,587.73,24500,490,20,1633.16
2026-06-12,Google Ads,Shopping,GG_Shopping_Top_Products,473.69,26333,395,23,1806.84
2026-06-12,Meta Ads,Prospecting,FB_Prospecting_Broad,458.95,38267,574,13,1059.17
2026-06-12,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,372.03,31000,465,15,1174.97
2026-06-12,Meta Ads,Retargeting,FB_Retargeting_Catalog,163.87,13667,205,10,791.59
2026-06-12,Microsoft Ads,Search,MS_Search_Brand,44.98,1875,75,3,206.67
2026-06-12,Microsoft Ads,Shopping,MS_Shopping_Feed,95.59,10600,159,3,241.86
2026-06-13,Google Ads,Search,GG_Search_Brand,119.12,2475,99,6,442.28
2026-06-13,Google Ads,Search,GG_Search_Generic,267.01,5575,223,5,421.83
2026-06-13,Google Ads,PMax,GG_PMax_Performance,682.93,28450,569,28,2258.78
2026-06-13,Google Ads,Shopping,GG_Shopping_Top_Products,417.37,23200,348,18,1468.1
2026-06-13,Meta Ads,Prospecting,FB_Prospecting_Broad,531.6,44267,664,18,1455.58
2026-06-13,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,269.99,22467,337,8,656.75
2026-06-13,Meta Ads,Retargeting,FB_Retargeting_Catalog,147.12,12267,184,8,666.34
2026-06-13,Microsoft Ads,Search,MS_Search_Brand,36.84,1525,61,2,145.83
2026-06-13,Microsoft Ads,Shopping,MS_Shopping_Feed,69.08,7667,115,2,134.16
2026-06-14,Google Ads,Search,GG_Search_Brand,149.28,3100,124,8,638.57
2026-06-14,Google Ads,Search,GG_Search_Generic,379.36,7900,316,10,776.4
2026-06-14,Google Ads,PMax,GG_PMax_Performance,831.05,34650,693,39,3080.67
2026-06-14,Google Ads,Shopping,GG_Shopping_Top_Products,479.81,26667,400,22,1796.11
2026-06-14,Meta Ads,Prospecting,FB_Prospecting_Broad,636.03,53000,795,24,1921.27
2026-06-14,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,374.38,31200,468,14,1153.47
2026-06-14,Meta Ads,Retargeting,FB_Retargeting_Catalog,190.72,15867,238,13,1027.42
2026-06-14,Microsoft Ads,Search,MS_Search_Brand,40.57,1700,68,2,164.43
2026-06-14,Microsoft Ads,Shopping,MS_Shopping_Feed,83.47,9267,139,2,180.86
2026-06-15,Google Ads,Search,GG_Search_Brand,145.54,3025,121,7,597.32
2026-06-15,Google Ads,Search,GG_Search_Generic,368.02,7675,307,9,719.34
2026-06-15,Google Ads,PMax,GG_PMax_Performance,799.52,33300,666,35,2809.47
2026-06-15,Google Ads,Shopping,GG_Shopping_Top_Products,518.0,28800,432,26,2042.17
2026-06-15,Meta Ads,Prospecting,FB_Prospecting_Broad,624.2,52000,780,23,1820.17
2026-06-15,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,447.2,37267,559,20,1591.23
2026-06-15,Meta Ads,Retargeting,FB_Retargeting_Catalog,224.22,18667,280,17,1374.68
2026-06-15,Microsoft Ads,Search,MS_Search_Brand,43.32,1800,72,2,183.15
2026-06-15,Microsoft Ads,Shopping,MS_Shopping_Feed,112.33,12467,187,4,313.62
2026-06-16,Google Ads,Search,GG_Search_Brand,129.32,2700,108,6,480.44
2026-06-16,Google Ads,Search,GG_Search_Generic,414.43,8625,345,11,911.04
2026-06-16,Google Ads,PMax,GG_PMax_Performance,849.19,35400,708,40,3180.72
2026-06-16,Google Ads,Shopping,GG_Shopping_Top_Products,531.48,29533,443,27,2164.09
2026-06-16,Meta Ads,Prospecting,FB_Prospecting_Broad,634.39,52867,793,24,1894.13
2026-06-16,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,380.34,31667,475,15,1177.95
2026-06-16,Meta Ads,Retargeting,FB_Retargeting_Catalog,197.23,16467,247,14,1085.46
2026-06-16,Microsoft Ads,Search,MS_Search_Brand,41.67,1725,69,2,171.49
2026-06-16,Microsoft Ads,Shopping,MS_Shopping_Feed,102.5,11400,171,3,265.65
2026-06-17,Google Ads,Search,GG_Search_Brand,129.66,2700,108,6,487.41
2026-06-17,Google Ads,Search,GG_Search_Generic,425.09,8850,354,12,965.27
2026-06-17,Google Ads,PMax,GG_PMax_Performance,646.58,26950,539,24,1903.68
2026-06-17,Google Ads,Shopping,GG_Shopping_Top_Products,528.35,29333,440,27,2159.78
2026-06-17,Meta Ads,Prospecting,FB_Prospecting_Broad,488.07,40667,610,14,1156.44
2026-06-17,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,351.93,29333,440,13,1024.48
2026-06-17,Meta Ads,Retargeting,FB_Retargeting_Catalog,162.2,13533,203,9,752.83
2026-06-17,Microsoft Ads,Search,MS_Search_Brand,44.5,1850,74,2,196.38
2026-06-17,Microsoft Ads,Shopping,MS_Shopping_Feed,107.24,11933,179,4,292.32
2026-06-18,Google Ads,Search,GG_Search_Brand,119.37,2475,99,5,419.81
2026-06-18,Google Ads,Search,GG_Search_Generic,390.93,8150,326,10,830.42
2026-06-18,Google Ads,PMax,GG_PMax_Performance,794.47,33100,662,36,2854.07
2026-06-18,Google Ads,Shopping,GG_Shopping_Top_Products,468.67,26067,391,22,1733.83
2026-06-18,Meta Ads,Prospecting,FB_Prospecting_Broad,599.81,50000,750,22,1734.31
2026-06-18,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,340.41,28400,426,12,970.41
2026-06-18,Meta Ads,Retargeting,FB_Retargeting_Catalog,182.12,15200,228,12,949.61
2026-06-18,Microsoft Ads,Search,MS_Search_Brand,48.45,2025,81,3,233.36
2026-06-18,Microsoft Ads,Shopping,MS_Shopping_Feed,78.08,8667,130,2,160.59
2026-06-19,Google Ads,Search,GG_Search_Brand,114.13,2375,95,5,393.16
2026-06-19,Google Ads,Search,GG_Search_Generic,301.6,6275,251,6,515.13
2026-06-19,Google Ads,PMax,GG_PMax_Performance,721.71,30050,601,30,2424.31
2026-06-19,Google Ads,Shopping,GG_Shopping_Top_Products,486.65,27067,406,24,1902.71
2026-06-19,Meta Ads,Prospecting,FB_Prospecting_Broad,535.06,44600,669,18,1422.68
2026-06-19,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,354.68,29533,443,13,1072.15
2026-06-19,Meta Ads,Retargeting,FB_Retargeting_Catalog,169.56,14133,212,11,845.31
2026-06-19,Microsoft Ads,Search,MS_Search_Brand,43.55,1825,73,2,194.21
2026-06-19,Microsoft Ads,Shopping,MS_Shopping_Feed,86.04,9533,143,2,197.62
2026-06-20,Google Ads,Search,GG_Search_Brand,122.05,2550,102,6,463.43
2026-06-20,Google Ads,Search,GG_Search_Generic,277.81,5800,232,6,455.42
2026-06-20,Google Ads,PMax,GG_PMax_Performance,582.02,24250,485,21,1660.36
2026-06-20,Google Ads,Shopping,GG_Shopping_Top_Products,344.21,19133,287,13,1012.74
2026-06-20,Meta Ads,Prospecting,FB_Prospecting_Broad,448.49,37400,561,13,1049.58
2026-06-20,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,297.59,24800,372,10,792.49
2026-06-20,Meta Ads,Retargeting,FB_Retargeting_Catalog,169.61,14133,212,11,876.26
2026-06-20,Microsoft Ads,Search,MS_Search_Brand,38.3,1600,64,2,157.17
2026-06-20,Microsoft Ads,Shopping,MS_Shopping_Feed,85.88,9533,143,3,204.0
2026-06-21,Google Ads,Search,GG_Search_Brand,148.14,3075,123,8,629.24
2026-06-21,Google Ads,Search,GG_Search_Generic,379.92,7925,317,10,778.58
2026-06-21,Google Ads,PMax,GG_PMax_Performance,653.89,27250,545,24,1945.31
2026-06-21,Google Ads,Shopping,GG_Shopping_Top_Products,451.71,25067,376,20,1599.93
2026-06-21,Meta Ads,Prospecting,FB_Prospecting_Broad,544.19,45333,680,18,1425.41
2026-06-21,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,333.56,27800,417,12,924.21
2026-06-21,Meta Ads,Retargeting,FB_Retargeting_Catalog,201.34,16800,252,14,1139.68
2026-06-21,Microsoft Ads,Search,MS_Search_Brand,50.27,2100,84,3,248.01
2026-06-21,Microsoft Ads,Shopping,MS_Shopping_Feed,89.86,10000,150,3,208.36
2026-06-22,Google Ads,Search,GG_Search_Brand,131.71,2750,110,6,493.25
2026-06-22,Google Ads,Search,GG_Search_Generic,373.97,7800,312,9,741.78
2026-06-22,Google Ads,PMax,GG_PMax_Performance,699.42,29150,583,27,2174.06
2026-06-22,Google Ads,Shopping,GG_Shopping_Top_Products,527.2,29267,439,26,2112.09
2026-06-22,Meta Ads,Prospecting,FB_Prospecting_Broad,660.25,55000,825,25,2026.25
2026-06-22,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,350.49,29200,438,12,998.11
2026-06-22,Meta Ads,Retargeting,FB_Retargeting_Catalog,195.35,16267,244,13,1056.33
2026-06-22,Microsoft Ads,Search,MS_Search_Brand,50.16,2100,84,3,242.59
2026-06-22,Microsoft Ads,Shopping,MS_Shopping_Feed,106.91,11867,178,4,285.37
2026-06-23,Google Ads,Search,GG_Search_Brand,161.49,3375,135,9,735.24
2026-06-23,Google Ads,Search,GG_Search_Generic,333.94,6950,278,8,602.2
2026-06-23,Google Ads,PMax,GG_PMax_Performance,763.76,31800,636,32,2596.79
2026-06-23,Google Ads,Shopping,GG_Shopping_Top_Products,543.78,30200,453,28,2260.74
2026-06-23,Meta Ads,Prospecting,FB_Prospecting_Broad,523.9,43667,655,16,1312.88
2026-06-23,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,399.42,33267,499,16,1293.68
2026-06-23,Meta Ads,Retargeting,FB_Retargeting_Catalog,177.65,14800,222,11,888.37
2026-06-23,Microsoft Ads,Search,MS_Search_Brand,51.82,2150,86,3,260.49
2026-06-23,Microsoft Ads,Shopping,MS_Shopping_Feed,98.52,10933,164,3,246.25
2026-06-24,Google Ads,Search,GG_Search_Brand,125.03,2600,104,6,454.47
2026-06-24,Google Ads,Search,GG_Search_Generic,319.36,6650,266,7,557.81
2026-06-24,Google Ads,PMax,GG_PMax_Performance,673.27,28050,561,26,2057.67
2026-06-24,Google Ads,Shopping,GG_Shopping_Top_Products,456.41,25333,380,20,1631.99
2026-06-24,Meta Ads,Prospecting,FB_Prospecting_Broad,607.08,50600,759,22,1757.59
2026-06-24,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,352.82,29400,441,13,1029.44
2026-06-24,Meta Ads,Retargeting,FB_Retargeting_Catalog,161.05,13400,201,9,742.6
2026-06-24,Microsoft Ads,Search,MS_Search_Brand,44.23,1850,74,2,194.13
2026-06-24,Microsoft Ads,Shopping,MS_Shopping_Feed,84.95,9467,142,2,187.07
2026-06-25,Google Ads,Search,GG_Search_Brand,151.01,3150,126,8,659.13
2026-06-25,Google Ads,Search,GG_Search_Generic,378.22,7875,315,10,779.48
2026-06-25,Google Ads,PMax,GG_PMax_Performance,701.18,29200,584,28,2246.34
2026-06-25,Google Ads,Shopping,GG_Shopping_Top_Products,402.85,22400,336,16,1296.56
2026-06-25,Meta Ads,Prospecting,FB_Prospecting_Broad,485.72,40467,607,14,1156.95
2026-06-25,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,335.77,28000,420,12,945.12
2026-06-25,Meta Ads,Retargeting,FB_Retargeting_Catalog,157.26,13133,197,9,716.2
2026-06-25,Microsoft Ads,Search,MS_Search_Brand,48.37,2025,81,3,232.67
2026-06-25,Microsoft Ads,Shopping,MS_Shopping_Feed,97.13,10800,162,3,244.26
2026-06-26,Google Ads,Search,GG_Search_Brand,111.58,2325,93,5,376.38
2026-06-26,Google Ads,Search,GG_Search_Generic,345.15,7200,288,8,667.74
2026-06-26,Google Ads,PMax,GG_PMax_Performance,615.78,25650,513,22,1786.71
2026-06-26,Google Ads,Shopping,GG_Shopping_Top_Products,365.92,20333,305,14,1100.04
2026-06-26,Meta Ads,Prospecting,FB_Prospecting_Broad,458.0,38133,572,13,1054.93
2026-06-26,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,344.88,28733,431,13,1016.0
2026-06-26,Meta Ads,Retargeting,FB_Retargeting_Catalog,157.06,13067,196,9,729.55
2026-06-26,Microsoft Ads,Search,MS_Search_Brand,48.62,2025,81,3,239.88
2026-06-26,Microsoft Ads,Shopping,MS_Shopping_Feed,75.44,8400,126,2,153.47
2026-06-27,Google Ads,Search,GG_Search_Brand,127.83,2675,107,6,506.56
2026-06-27,Google Ads,Search,GG_Search_Generic,278.49,5800,232,6,457.57
2026-06-27,Google Ads,PMax,GG_PMax_Performance,663.6,27650,553,27,2137.5
2026-06-27,Google Ads,Shopping,GG_Shopping_Top_Products,395.57,22000,330,17,1324.18
2026-06-27,Meta Ads,Prospecting,FB_Prospecting_Broad,460.48,38400,576,14,1104.34
2026-06-27,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,272.27,22667,340,8,667.5
2026-06-27,Meta Ads,Retargeting,FB_Retargeting_Catalog,133.03,11067,166,7,548.61
2026-06-27,Microsoft Ads,Search,MS_Search_Brand,43.51,1825,73,3,200.9
2026-06-27,Microsoft Ads,Shopping,MS_Shopping_Feed,87.87,9733,146,3,213.19
2026-06-28,Google Ads,Search,GG_Search_Brand,150.95,3150,126,8,652.31
2026-06-28,Google Ads,Search,GG_Search_Generic,367.02,7650,306,9,728.7
2026-06-28,Google Ads,PMax,GG_PMax_Performance,780.16,32500,650,34,2729.87
2026-06-28,Google Ads,Shopping,GG_Shopping_Top_Products,492.79,27400,411,24,1890.35
2026-06-28,Meta Ads,Prospecting,FB_Prospecting_Broad,644.76,53733,806,25,1971.98
2026-06-28,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,323.34,26933,404,11,870.51
2026-06-28,Meta Ads,Retargeting,FB_Retargeting_Catalog,188.3,15667,235,13,1002.62
2026-06-28,Microsoft Ads,Search,MS_Search_Brand,40.03,1675,67,2,160.19
2026-06-28,Microsoft Ads,Shopping,MS_Shopping_Feed,85.11,9467,142,2,187.71
2026-06-29,Google Ads,Search,GG_Search_Brand,142.43,2975,119,7,573.14
2026-06-29,Google Ads,Search,GG_Search_Generic,351.84,7325,293,8,659.89
2026-06-29,Google Ads,PMax,GG_PMax_Performance,817.67,34050,681,37,2932.74
2026-06-29,Google Ads,Shopping,GG_Shopping_Top_Products,478.92,26600,399,22,1757.53
2026-06-29,Meta Ads,Prospecting,FB_Prospecting_Broad,666.7,55533,833,26,2064.19
2026-06-29,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,358.63,29867,448,13,1043.1
2026-06-29,Meta Ads,Retargeting,FB_Retargeting_Catalog,205.38,17133,257,15,1162.57
2026-06-29,Microsoft Ads,Search,MS_Search_Brand,51.99,2175,87,3,259.79
2026-06-29,Microsoft Ads,Shopping,MS_Shopping_Feed,111.66,12400,186,4,310.04
2026-06-30,Google Ads,Search,GG_Search_Brand,158.11,3300,132,9,706.14
2026-06-30,Google Ads,Search,GG_Search_Generic,337.05,7025,281,8,613.03
2026-06-30,Google Ads,PMax,GG_PMax_Performance,830.45,34600,692,38,3047.93
2026-06-30,Google Ads,Shopping,GG_Shopping_Top_Products,454.13,25200,378,20,1601.45
2026-06-30,Meta Ads,Prospecting,FB_Prospecting_Broad,547.8,45667,685,18,1430.24
2026-06-30,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,407.17,33933,509,17,1342.11
2026-06-30,Meta Ads,Retargeting,FB_Retargeting_Catalog,184.88,15400,231,12,959.02
2026-06-30,Microsoft Ads,Search,MS_Search_Brand,43.7,1825,73,2,187.88
2026-06-30,Microsoft Ads,Shopping,MS_Shopping_Feed,100.84,11200,168,3,257.46
2026-07-01,Google Ads,Search,GG_Search_Brand,132.99,2775,111,6,517.88
2026-07-01,Google Ads,Search,GG_Search_Generic,338.51,7050,282,8,631.51
2026-07-01,Google Ads,PMax,GG_PMax_Performance,729.31,30400,608,30,2428.2
2026-07-01,Google Ads,Shopping,GG_Shopping_Top_Products,462.82,25733,386,21,1696.61
